1762189110.729,119,000000000000
1762189110.800,5F2,03E8014702BC073F
1762189110.800,5F4,000003E803E803E8
1762189110.802,5F6,005C015101510000
1762189110.803,5F7,0000FFFE0007FFC2
1762189110.803,61B,E002000000000002
1762189110.803,624,0000000000230000
1762189110.811,115,0000000000000000
1762189110.822,5F0,014A0612061206FC
1762189110.830,116,0000000000000000
1762189110.830,117,119D701861960000
1762189110.831,118,000000000000
1762189110.831,119,000000000000
1762189110.896,5F3,FFA6009200640000
1762189110.899,5F5,00640000006403E8
1762189110.922,5F0,014A061306130732
1762189110.932,116,0000000000000000
1762189110.932,117,119D701861960000
1762189110.933,118,000000000000
1762189110.933,119,000000000000
1762189110.991,115,0000000000000000
1762189110.022,5F0,014A061A061A0769
1762189110.034,116,0000000000000000
1762189110.034,117,119D701861960000
1762189110.035,118,000000000000
1762189110.035,119,000000000000
1762189110.123,5F0,014A0621062107A1
1762189110.136,116,0000000000000000
1762189110.136,117,119D701861960000
1762189110.136,118,000000000000
1762189110.137,119,000000000000
1762189110.171,115,0000000000000000
1762189110.223,5F0,014A0627062707CE
1762189110.236,116,0000000000000000
1762189110.236,117,119D701861960000
1762189110.236,118,000000000000
1762189110.236,119,000000000000
1762189110.323,5F0,014A0630063007D0
1762189110.340,116,0000000000000000
1762189110.340,117,119D701861960000
1762189110.340,118,000000000000
1762189110.340,119,000000000000
1762189111.351,115,0000000000000000
1762189111.396,5F3,FFA6009300640000
1762189111.396,5F5,00640000006403E8
1762189111.423,5F0,014A062A062A07E3
1762189111.436,116,0000000000000000
1762189111.436,117,119D701861960000
1762189111.436,118,000000000000
1762189111.436,119,000000000000
1762189111.523,5F0,014A1A2A1A2A0AFC
1762189111.531,115,0000000000000000
1762189111.536,116,0000000000000000
1762189111.536,117,119D701861960000
1762189111.536,118,000000000000
1762189111.536,119,000000000000
1762189111.624,5F0,014A06240624076D
1762189111.636,116,0000000000000000
1762189111.636,117,119D701861960000
1762189111.636,118,000000000000
1762189111.636,119,000000000000
1762189111.711,115,0000000000000000
1762189111.724,5F0,014A062906290740
1762189111.800,5F2,03E8016302BC073F
1762189111.800,5F4,000003E803E803E8
1762189111.802,5F6,005D014B014B0000
1762189111.803,5F7,000000000003FFF7
1762189111.803,61B,E102000000000000
1762189111.804,624,00000000001F0000
1762189111.824,5F0,014B0630063007A3
1762189111.872,116,0000000000000000
1762189111.873,117,119D701861950000
1762189111.873,118,000000000000
1762189111.873,119,000000000000
1762189111.891,115,0000000000000000
1762189111.896,5F3,FFA6009500640000
1762189111.899,5F5,00640000006403E8
1762189111.924,5F0,014B0631063107CD
1762189111.975,116,0000000000000000
1762189111.975,117,119D701861950000
1762189111.975,118,000000000000
1762189111.975,119,000000000000
1762189111.024,5F0,014B0633063307D9
1762189111.071,115,0000000000000000
1762189111.076,116,0000000000000000
1762189111.076,117,119D701861950000
1762189111.077,118,000000000000
1762189111.077,119,000000000000
1762189111.124,5F0,014B0633063307F5
1762189111.177,116,0000000000000000
1762189111.177,117,119D701861950000
1762189111.178,118,000000000000
1762189111.178,119,000000000000
1762189111.225,5F0,014B063306330815
1762189111.254,115,0000000000000000
1762189111.277,116,0000000000000000
1762189111.277,117,119D701861950000
1762189111.277,118,000000000000
1762189111.277,119,000000000000
1762189111.325,5F0,014B063506350859
1762189112.377,116,0000000000000000
1762189112.377,117,119D701861950000
1762189112.377,118,000000000000
1762189112.377,119,000000000000
1762189112.397,5F3,FFA6009600640000
1762189112.397,5F5,00640000006403E8
1762189112.425,5F0,014B0630063008CA
1762189112.431,115,0000000000000000
1762189112.477,116,0000000000000000
1762189112.477,117,119D701861950000
1762189112.477,118,000000000000
1762189112.477,119,000000000000
1762189112.526,5F0,014B06230623091E
1762189112.577,116,0000000000000000
1762189112.577,117,119D701861950000
1762189112.577,118,000000000000
1762189112.577,119,000000000000
1762189112.611,115,0000000000000000
1762189112.626,5F0,014B06110611099D
1762189112.677,116,0000000000000000
1762189112.677,117,119D701861950000
1762189112.677,118,000000000000
1762189112.677,119,000000000000
1762189112.727,5F0,014B061906190C77
1762189112.779,116,0000000000000000
1762189112.779,117,119D6F1861940000
1762189112.779,118,000000000000
1762189112.779,119,000000000000
1762189112.791,115,0000000000000000
1762189112.800,5F2,03E8013602BC073F
1762189112.800,5F4,000003E803E803E8
1762189112.803,5F6,005C015701570000
1762189112.803,5F7,0000000000000000
1762189112.803,61B,E302000000000000
1762189112.804,624,0000000000230000
1762189112.827,5F0,014C1A241A240DD2
1762189112.884,116,0000000000000000
1762189112.884,117,119D6F1861940000
1762189112.884,118,000000000000
1762189112.884,119,000000000000
1762189112.900,5F5,00640000006403E8
1762189112.897,5F3,FFA6009500640000
1762189112.927,5F0,014C05D605D6095C
1762189112.971,115,0000000000000000
1762189112.983,116,0000000000000000
1762189112.983,117,119D6F1861940000
1762189112.984,118,000000000000
1762189112.984,119,000000000000
1762189112.028,5F0,014C05D305D308AB
1762189112.085,116,0000000000000000
1762189112.085,117,119D6F1861940000
1762189112.086,118,000000000000
1762189112.086,119,000000000000
1762189112.128,5F0,014C05D105D1086B
1762189112.151,115,0000000000000000
1762189112.186,116,0000000000000000
1762189112.186,117,119D6F1861940000
1762189112.186,118,000000000000
1762189112.186,119,000000000000
1762189112.228,5F0,014C05D105D10812
1762189112.286,116,0000000000000000
1762189112.286,117,119D6F1861940000
1762189112.286,118,000000000000
1762189112.286,119,000000000000
1762189112.328,5F0,014C05D805D807BB
1762189112.331,115,0000000000000000
1762189113.386,116,0000000000000000
1762189113.386,117,119D6F1861940000
1762189113.386,118,000000000000
1762189113.386,119,000000000000
1762189113.397,5F3,FFA6009400640000
1762189113.397,5F5,00640000006403E8
1762189113.428,5F0,014C05E505E507BA
1762189113.486,116,0000000000000000
1762189113.486,117,119D6F1861940000
1762189113.486,118,000000000000
1762189113.486,119,000000000000
1762189113.515,115,0000000000000000
1762189113.528,5F0,014C05F605F6079E
1762189113.586,116,0000000000000000
1762189113.586,117,119D6F1861940000
1762189113.586,118,000000000000
1762189113.586,119,000000000000
1762189113.629,5F0,014C0605060507A6
1762189113.686,116,0000000000000000
1762189113.686,117,119D6F1861940000
1762189113.686,118,000000000000
1762189113.686,119,000000000000
1762189113.691,115,0000000000000000
1762189113.729,5F0,014C0616061607BB
1762189113.788,116,0000000000000000
1762189113.788,117,119D6F1861930000
1762189113.788,118,000000000000
