1762344961.583,5F0,0005000000000000
1762344962.654,5F0,0005000000000000
1762344962.732,5F3,FF9C008B00640000
1762344962.809,115,0000000000000000
1762344962.854,5F0,0006000000000000
1762344962.954,5F0,0006000000000000
1762344962.056,119,000000000000
1762344962.056,119,000000000000
1762344962.169,115,0000000000000000
1762344962.256,119,000000000000
1762344962.356,119,000000000000
1762344962.457,5F0,0006000000000000
1762344962.529,115,0000000000000000
1762344962.556,5F0,0006000000000000
1762344963.656,5F0,0006000000000000
1762344963.758,5F0,0007000000000000
1762344963.857,5F0,0007000000000000
1762344963.889,115,0000000000000000
1762344963.959,119,000000000000
1762344963.069,115,0000000000000000
1762344963.162,119,000000000000
1762344963.257,5F0,0007000000000000
1762344963.264,119,000000000000
1762344963.365,119,000000000000
1762344963.467,119,000000000000
1762344963.567,119,000000000000
1762344964.657,5F0,0007000000000000
1762344964.733,5F3,FF9C008A00640000
1762344964.866,119,000000000000
1762344964.789,115,0000000000000000
1762344964.969,115,0000000000000000
1762344964.058,5F0,0008000000000000
1762344964.066,119,000000000000
1762344964.166,119,000000000000
1762344964.266,119,000000000000
1762344964.366,119,000000000000
1762344964.366,119,000000000000
1762344964.509,115,0000000000000000
1762344965.689,115,0000000000000000
1762344964.571,119,000000000000
1762344965.772,119,000000000000
1762344965.772,119,000000000000
1762344965.874,119,000000000000
1762344965.972,119,000000000000
1762344965.072,119,000000000000
1762344965.172,119,000000000000
1762344965.234,5F3,FF9C008A00640000
1762344965.274,119,000000000000
1762344965.409,115,0000000000000000
1762344965.478,119,000000000000
1762344965.578,119,000000000000
1762344966.589,115,0000000000000000
1762344966.734,5F3,FF9C008900640000
1762344966.777,119,000000000000
1762344966.877,119,000000000000
1762344966.977,119,000000000000
1762344966.977,119,000000000000
1762344966.133,115,0000000000000000
1762344966.262,5F0,000A000000000000
1762344966.362,5F0,000A000000000000
1762344966.210,119,000000000000
1762344966.414,119,000000000000
1762344966.515,119,000000000000
1762344967.669,115,0000000000000000
1762344967.614,119,000000000000
1762344967.763,5F0,000B000000000000
1762344967.849,115,0000000000000000
1762344967.917,119,000000000000
1762344967.014,119,000000000000
1762344967.063,5F0,000B000000000000
1762344967.163,5F0,000B000000000000
1762344967.234,5F3,FF9C008900640000
1762344967.317,119,000000000000
1762344967.419,119,000000000000
1762344967.464,5F0,000B000000000000
1762344967.569,115,0000000000000000
1762344968.620,119,000000000000
1762344968.734,5F3,FF9C008A00640000
1762344968.765,5F0,000C000000000000
1762344968.865,5F0,000C000000000000
1762344968.965,5F0,000C000000000000
