1762188993.853,118,000000000000
1762188993.853,119,000000000000
1762188993.948,5F0,00D5049C049C1FD2
1762188993.954,116,0000000000000000
1762188993.954,117,119D4818619A0000
1762188993.955,118,000000000000
1762188993.955,119,000000000000
1762188993.990,115,0000000000000000
1762188993.049,5F0,00D5045204521DB0
1762188993.056,116,0000000000000000
1762188993.056,117,119D4818619A0000
1762188993.057,118,000000000000
1762188993.057,119,000000000000
1762188993.150,5F0,00D5042E042E1B4E
1762188993.157,116,0000000000000000
1762188993.158,117,119D4818619A0000
1762188993.158,118,000000000000
1762188993.158,119,000000000000
1762188993.170,115,0000000000000000
1762188993.250,5F0,00D5041B041B1914
1762188993.256,116,0000000000000000
1762188993.257,117,119D4818619A0000
1762188993.257,118,000000000000
1762188993.257,119,000000000000
1762188994.339,5F3,FFA0009600640000
1762188994.341,5F5,00650000006403E8
1762188994.350,5F0,00D5040C040C16E2
1762188994.353,115,0000000000000000
1762188994.356,116,0000000000000000
1762188994.357,117,119D4818619A0000
1762188994.357,118,000000000000
1762188994.357,119,000000000000
1762188994.450,5F0,00D51198119814E0
1762188994.456,116,0000000000000000
1762188994.457,118,000000000000
1762188994.457,117,119D4818619A0000
1762188994.457,119,000000000000
1762188994.530,115,0000000000000000
1762188994.556,116,0000000000000000
1762188994.557,117,119D4818619A0000
1762188994.557,118,000000000000
1762188994.557,119,000000000000
1762188994.650,5F0,00D50E590E591D0A
1762188994.656,116,0000000000000000
1762188994.657,117,119D4818619A0000
1762188994.657,118,000000000000
1762188994.657,119,000000000000
1762188994.712,115,0000000000000000
1762188994.751,5F0,00D60BF30BF32280
1762188994.758,116,0000000000000000
1762188994.758,117,119D4818619A0000
1762188994.759,118,000000000000
1762188994.759,119,000000000000
1762188994.775,5F2,03E802BB02BC0725
1762188994.776,5F4,000003E803E803E8
1762188994.777,5F6,0061006400640000
1762188994.777,5F7,0000E179FF2E0600
1762188994.780,61B,6402000000000000
1762188994.780,624,0000000000EB0000
1762188994.839,5F3,FFB5009500640000
1762188994.842,5F5,00650000006403E8
1762188994.851,5F0,00D604C104C1223D
1762188994.860,116,0000000000000000
1762188994.860,117,119D4818619A0000
1762188994.861,118,000000000000
1762188994.861,119,000000000000
1762188994.890,115,0000000000000000
1762188994.951,5F0,00D6045C045C2002
1762188994.962,116,0000000000000000
1762188994.962,117,119D4818619A0000
1762188994.963,118,000000000000
1762188994.963,119,000000000000
1762188994.051,5F0,00D6043204321D91
1762188994.067,116,0000000000000000
1762188994.068,118,000000000000
1762188994.068,117,119D4818619A0000
1762188994.068,119,000000000000
1762188994.070,115,0000000000000000
1762188994.152,5F0,00D6041F041F1B28
1762188994.165,116,0000000000000000
1762188994.165,117,119D4818619A0000
1762188994.166,118,000000000000
1762188994.166,119,000000000000
1762188994.250,115,0000000000000000
1762188994.252,5F0,00D60411041118DC
1762188994.264,116,0000000000000000
1762188994.265,117,119D4818619A0000
1762188994.265,118,000000000000
1762188994.265,119,000000000000
1762188995.339,5F3,FFA1009300640000
1762188995.342,5F5,00650000006403E8
1762188995.352,5F0,00D6040D040D16AB
1762188995.364,116,0000000000000000
1762188995.365,117,119D4818619A0000
1762188995.365,118,000000000000
1762188995.365,119,000000000000
1762188995.430,115,0000000000000000
1762188995.464,116,0000000000000000
1762188995.453,5F0,00D6045804581497
1762188995.465,117,119D4818619A0000
1762188995.465,118,000000000000
1762188995.465,119,000000000000
1762188995.553,5F0,00D604A504A512D7
1762188995.564,116,0000000000000000
1762188995.565,117,119D4818619A0000
1762188995.565,118,000000000000
1762188995.565,119,000000000000
1762188995.610,115,0000000000000000
